28.81,21.77,0,0,1
19.32,21.35,0,0,1
19.32,22.16,0,0,1
6,5.56,0,0,1
5.88,11.34,0,0,1
14.09,14.1,0,0,1
14.4,7.38,0,0,1
8.550000000000001,7.88,0,0,1
8.18,10.49,0,0,1
8.109999999999999,13.6,0,0,1
23.87,23.85,1.75,0.5,1
19.24,20.44,3.5,1,1
18.53,18.39,3.5,1,1
16.24,13.21,3.5,1,1
23.87,23.85,5.25,1.5,1
18.53,18.39,7,2,1
6,5.56,7,2,1
8.949999999999999,16.06,7,2,1
33.118,23.75,0,0,1
52.62,16.05,0,0,1
60.16,16.11,0,0,1
42.46,20.38,3.5,1,1
44.8,19.93,3.5,1,1
47.53,23.55,3.5,1,1
47.64,17.1,3.5,1,1
54.79,16.25,3.5,1,1
60.84,17.27,3.5,1,1
60.3,13.26,3.5,1,1
52.82,5.52,3.5,1,1
47.53,23.55,7,2,1
50.04,15.98,7,2,1
60.16,16.11,7,2,1
54.93,5.52,7,2,1
50.04,13.06,7,2,1
28.81,21.77,0,0,1
19.32,21.35,0,0,1
19.32,22.16,0,0,1
6,5.56,0,0,1
5.88,11.34,0,0,1
14.09,14.1,0,0,1
14.4,7.38,0,0,1
8.550000000000001,7.88,0,0,1
8.18,10.49,0,0,1
8.109999999999999,13.6,0,0,1
23.87,23.85,1.75,0.5,1
19.24,20.44,3.5,1,1
18.53,18.39,3.5,1,1
16.24,13.21,3.5,1,1
23.87,23.85,5.25,1.5,1
18.53,18.39,7,2,1
6,5.56,7,2,1
8.949999999999999,16.06,7,2,1
33.118,23.75,0,0,1
52.62,16.05,0,0,1
60.16,16.11,0,0,1
42.46,20.38,3.5,1,1
44.8,19.93,3.5,1,1
47.53,23.55,3.5,1,1
47.64,17.1,3.5,1,1
54.79,16.25,3.5,1,1
60.84,17.27,3.5,1,1
60.3,13.26,3.5,1,1
52.82,5.52,3.5,1,1
47.53,23.55,7,2,1
50.04,15.98,7,2,1
60.16,16.11,7,2,1
54.93,5.52,7,2,1
50.04,13.06,7,2,1
28.81,21.77,0,0,1
19.32,21.35,0,0,1
19.32,22.16,0,0,1
6,5.56,0,0,1
5.88,11.34,0,0,1
14.09,14.1,0,0,1
14.4,7.38,0,0,1
8.550000000000001,7.88,0,0,1
8.18,10.49,0,0,1
8.109999999999999,13.6,0,0,1
23.87,23.85,1.75,0.5,1
19.24,20.44,3.5,1,1
18.53,18.39,3.5,1,1
16.24,13.21,3.5,1,1
23.87,23.85,5.25,1.5,1
18.53,18.39,7,2,1
6,5.56,7,2,1
8.949999999999999,16.06,7,2,1
33.118,23.75,0,0,1
52.62,16.05,0,0,1
60.16,16.11,0,0,1
42.46,20.38,3.5,1,1
44.8,19.93,3.5,1,1
47.53,23.55,3.5,1,1
47.64,17.1,3.5,1,1
54.79,16.25,3.5,1,1
60.84,17.27,3.5,1,1
60.3,13.26,3.5,1,1
52.82,5.52,3.5,1,1
47.53,23.55,7,2,1
50.04,15.98,7,2,1
60.16,16.11,7,2,1
54.93,5.52,7,2,1
50.04,13.06,7,2,1
