-74.5,30.5,0,0,1
-72.5,31.5,0,0,1
-70.5,29.5,0,0,1
-70.5,32.5,0,0,1
-70.5,35.5,0,0,1
-72.5,33.5,0,0,1
-74.5,34.5,0,0,1
-70.5,34.5,0,0,1
-68.5,28.5,0,0,1
-68.5,25.5,0,0,1
-67.5,21.5,0,0,1
-65.5,19.5,0,0,1
-65.5,16.5,0,0,1
-67.5,15.5,0,0,1
-69.5,13.5,0,0,1
-70.5,15.5,0,0,1
-64.5,13.5,0,0,1
-66.5,12.5,0,0,1
-63.5,10.5,0,0,1
-68.5,10.5,0,0,1
-67.5,18.5,0,0,1
-70.5,18.5,0,0,1
-69.5,23.5,0,0,1
-71.5,21.5,0,0,1
-71.5,27.5,0,0,1
-72.5,26.5,0,0,1
-65.5,29.5,0,0,1
-67.5,30.5,0,0,1
-64.5,27.5,0,0,1
-66.5,26.5,0,0,1
-65.5,6.5,0,0,1
-62.5,6.5,0,0,1
-59.5,5.5,0,0,1
-56.5,5.5,0,0,1
-55.5,6.5,0,0,1
-53.5,5.5,0,0,1
-50.5,6.5,0,0,1
-46.5,6.5,0,0,1
-43.5,9.5,0,0,1
-45.5,12.5,0,0,1
-45.5,14.5,0,0,1
-49.5,12.5,0,0,1
-48.5,8.5,0,0,1
-47.5,10.5,0,0,1
-41.5,12.5,0,0,1
-41.5,8.5,0,0,1
-42.5,11.5,0,0,1
-42.5,6.5,0,0,1
-39.5,5.5,0,0,1
-38.5,8.5,0,0,1
-36.5,5.5,0,0,1
-34.5,6.5,0,0,1
-31.5,6.5,0,0,1
-33.5,8.5,0,0,1
-33.5,11.5,0,0,1
-34.5,13.5,0,0,1
-35.5,16.5,0,0,1
-36.5,18.5,0,0,1
-36.5,21.5,0,0,1
-37.5,23.5,0,0,1
-37.5,26.5,0,0,1
-39.5,27.5,0,0,1
-39.5,29.5,0,0,1
-40.5,31.5,0,0,1
-44.5,27.5,0,0,1
-41.5,28.5,0,0,1
-43.5,25.5,0,0,1
-40.5,25.5,0,0,1
-34.5,24.5,0,0,1
-35.5,23.5,0,0,1
-30.5,9.5,0,0,1
-30.5,13.5,0,0,1
-31.5,10.5,0,0,1
-30.5,12.5,0,0,1
-38.5,10.5,0,0,1
-39.5,14.5,0,0,1
-37.5,16.5,0,0,1
-54.5,10.5,0,0,1
-55.5,7.5,0,0,1
-27.5,7.5,0,0,1
-24.5,6.5,0,0,1
-21.5,6.5,0,0,1
-21.5,11.5,0,0,1
-17.5,11.5,0,0,1
-22.5,9.5,0,0,1
-20.5,10.5,0,0,1
2.5,6.5,0,0,1
-1.5,6.5,0,0,1
-5.5,5.5,0,0,1
-0.5,9.5,0,0,1
-3.5,7.5,0,0,1
-3.5,11.5,0,0,1
-11.5,13.5,0,0,1
-8.5,11.5,0,0,1
-16.5,13.5,0,0,1
-15.5,13.5,0,0,1
-13.5,11.5,0,0,1
-14.5,8.5,0,0,1
-16.5,6.5,0,0,1
-16.5,8.5,0,0,1
-11.5,7.5,0,0,1
-9.5,13.5,0,0,1
-8.5,15.5,0,0,1
-6.5,14.5,0,0,1
-4.5,6.5,0,0,1
-4.5,13.5,0,0,1
-4.5,16.5,0,0,1
-6.5,18.5,0,0,1
-6.5,20.5,0,0,1
-7.5,24.5,0,0,1
-8.5,27.5,0,0,1
-10.5,29.5,0,0,1
-9.5,32.5,0,0,1
-10.5,31.5,0,0,1
-11.5,34.5,0,0,1
-12.5,33.5,0,0,1
-13.5,27.5,0,0,1
-12.5,28.5,0,0,1
-6.5,31.5,0,0,1
-8.5,32.5,0,0,1
-12.5,24.5,0,0,1
-3.5,23.5,0,0,1
-6.5,24.5,0,0,1
-4.5,25.5,0,0,1
-58.5,3.5,0,0,1
-58.5,0.5,0,0,1
-58.5,-2.5,0,0,1
-61.5,-3.5,0,0,1
-64.5,-4.5,0,0,1
-68.5,-4.5,0,0,1
-72.5,-4.5,0,0,1
-76.5,-4.5,0,0,1
-80.5,-4.5,0,0,1
-83.5,-4.5,0,0,1
-86.5,-4.5,0,0,1
-89.5,-3.5,0,0,1
-89.5,-4.5,0,0,1
-88.5,-6.5,0,0,1
-88.5,-7.5,0,0,1
-85.5,-7.5,0,0,1
-84.5,-9.5,0,0,1
-81.5,-8.5,0,0,1
-77.5,-8.5,0,0,1
-74.5,-9.5,0,0,1
-71.5,-9.5,0,0,1
-67.5,-9.5,0,0,1
-64.5,-9.5,0,0,1
-60.5,-9.5,0,0,1
-59.5,-12.5,0,0,1
-57.5,-12.5,0,0,1
-56.5,-12.5,0,0,1
-56.5,-10.5,0,0,1
-56.5,-7.5,0,0,1
-53.5,-7.5,0,0,1
-50.5,-7.5,0,0,1
-46.5,-7.5,0,0,1
-43.5,-7.5,0,0,1
-40.5,-8.5,0,0,1
-40.5,-9.5,0,0,1
-37.5,-9.5,0,0,1
-33.5,-9.5,0,0,1
-32.5,-7.5,0,0,1
-29.5,-7.5,0,0,1
-24.5,-7.5,0,0,1
-20.5,-7.5,0,0,1
-16.5,-7.5,0,0,1
-13.5,-8.5,0,0,1
-11.5,-7.5,0,0,1
-11.5,-10.5,0,0,1
-12.5,-12.5,0,0,1
-9.5,-12.5,0,0,1
-8.5,-12.5,0,0,1
-7.5,-10.5,0,0,1
